year,month,Location_district,Crop_nam,harvested,Productio,yield
2018,October,Hanbantota,Beans,0.0,0.0,0.0
2018,October,Hanbantota,Beetroot,0.0,0.0,0.0
2018,October,Hanbantota,Cabbage,0.0,0.0,0.0
2018,October,Hanbantota,Carrot,0.0,0.0,0.0
2018,October,Hanbantota,Tomatoes,81.33333333333333,981.3333333333334,12.065573770491804
2018,October,Jaffna,Beans,5.666666666666667,36.5,6.441176470588235
2018,October,Jaffna,Beetroot,27.833333333333332,455.1666666666667,16.353293413173652
2018,October,Jaffna,Cabbage,15.166666666666666,391.6666666666667,25.824175824175825
2018,October,Jaffna,Carrot,17.666666666666668,268.3333333333333,15.188679245283017
2018,October,Jaffna,Tomatoes,22.5,300.0,13.333333333333334
2018,October,Kaluthara,Beans,0.16666666666666666,0.16666666666666666,1.0
2018,October,Kaluthara,Beetroot,0.0,0.0,0.0
2018,October,Kaluthara,Cabbage,0.0,0.0,0.0
2018,October,Kaluthara,Carrot,0.0,0.0,0.0
2018,October,Kaluthara,Tomatoes,3.6666666666666665,26.0,7.090909090909091
2018,October,Kandy,Beans,179.33333333333334,1358.6666666666667,7.5762081784386615
2018,October,Kandy,Beetroot,5.166666666666667,68.0,13.161290322580644
2018,October,Kandy,Cabbage,120.0,2332.5,19.4375
2018,October,Kandy,Carrot,13.5,173.0,12.814814814814815
2018,October,Kandy,Tomatoes,112.16666666666667,1514.1666666666667,13.49925705794948
2018,October,Kegalle,Beans,3.6666666666666665,23.666666666666668,6.454545454545455
2018,October,Kegalle,Beetroot,0.0,0.0,0.0
2018,October,Kegalle,Cabbage,0.0,0.0,0.0
2018,October,Kegalle,Carrot,0.0,0.0,0.0
2018,October,Kegalle,Tomatoes,4.166666666666667,40.0,9.6
2018,October,Kilinochchi,Beans,1.1666666666666667,5.833333333333333,4.999999999999999
2018,October,Kilinochchi,Beetroot,1.6666666666666667,20.166666666666668,12.1
2018,October,Kilinochchi,Cabbage,2.1666666666666665,21.5,9.923076923076923
2018,October,Kilinochchi,Carrot,0.0,0.0,0.0
2018,October,Kilinochchi,Tomatoes,18.5,279.5,15.108108108108109
2018,October,Kurunegala,Beans,6.833333333333333,19.666666666666668,2.878048780487805
2018,October,Kurunegala,Beetroot,21.833333333333332,252.5,11.564885496183207
2018,October,Kurunegala,Cabbage,1.1666666666666667,16.166666666666668,13.857142857142858
2018,October,Kurunegala,Carrot,0.0,0.0,0.0
2018,October,Kurunegala,Tomatoes,43.666666666666664,281.1666666666667,6.4389312977099245
2018,October,Mannar,Beans,2.0,17.166666666666668,8.583333333333334
2018,October,Mannar,Beetroot,1.0,17.666666666666668,17.666666666666668
2018,October,Mannar,Cabbage,0.6666666666666666,6.333333333333333,9.5
2018,October,Mannar,Carrot,0.3333333333333333,2.3333333333333335,7.000000000000001
2018,October,Mannar,Tomatoes,14.166666666666666,226.66666666666666,16.0
2018,October,Matale,Beans,47.5,643.1666666666666,13.540350877192981
2018,October,Matale,Beetroot,12.333333333333334,286.5,23.22972972972973
2018,October,Matale,Cabbage,32.166666666666664,445.0,13.834196891191711
2018,October,Matale,Carrot,0.3333333333333333,3.0,9.0
2018,October,Matale,Tomatoes,70.5,1153.1666666666667,16.35697399527187
2018,October,Matara,Beans,1.0,7.333333333333333,7.333333333333333
2018,October,Matara,Beetroot,0.0,0.0,0.0
2018,October,Matara,Cabbage,0.0,0.0,0.0
2018,October,Matara,Carrot,0.0,0.0,0.0
2018,October,Matara,Tomatoes,6.833333333333333,62.5,9.146341463414634
2018,October,Monaragala,Beans,5.0,59.333333333333336,11.866666666666667
2018,October,Monaragala,Beetroot,0.3333333333333333,4.0,12.0
2018,October,Monaragala,Cabbage,0.5,7.833333333333333,15.666666666666666
2018,October,Monaragala,Carrot,0.5,4.5,9.0
2018,October,Monaragala,Tomatoes,50.0,482.5,9.65
2018,October,Mullativu,Beans,1.1666666666666667,10.333333333333334,8.857142857142858
2018,October,Mullativu,Beetroot,3.0,38.333333333333336,12.777777777777779
2018,October,Mullativu,Cabbage,3.3333333333333335,50.5,15.149999999999999
2018,October,Mullativu,Carrot,2.5,14.666666666666666,5.866666666666666
2018,October,Mullativu,Tomatoes,21.166666666666668,336.0,15.874015748031495
2018,October,Nuwara Eliya,Beans,268.5,4800.333333333333,17.878336436995653
2018,October,Nuwara Eliya,Beetroot,146.66666666666666,3608.8333333333335,24.60568181818182
2018,October,Nuwara Eliya,Cabbage,250.0,9016.166666666666,36.06466666666667
2018,October,Nuwara Eliya,Carrot,295.3333333333333,8616.166666666666,29.174379232505643
2018,October,Nuwara Eliya,Tomatoes,194.33333333333334,5691.0,29.284734133790735
2018,October,Polonnaruwa,Beans,2.8333333333333335,13.166666666666666,4.647058823529411
2018,October,Polonnaruwa,Beetroot,0.0,0.0,0.0
2018,October,Polonnaruwa,Cabbage,0.0,0.0,0.0
2018,October,Polonnaruwa,Carrot,0.16666666666666666,0.8333333333333334,5.000000000000001
2018,October,Polonnaruwa,Tomatoes,12.666666666666666,131.5,10.381578947368421
2018,October,Puttalam,Beans,0.16666666666666666,0.6666666666666666,4.0
2018,October,Puttalam,Beetroot,104.0,2648.5,25.466346153846153
2018,October,Puttalam,Cabbage,40.0,1438.1666666666667,35.954166666666666
2018,October,Puttalam,Carrot,0.0,0.0,0.0
2018,October,Puttalam,Tomatoes,10.666666666666666,134.5,12.609375
2018,October,Ratnapura,Beans,77.5,1039.0,13.406451612903226
2018,October,Ratnapura,Beetroot,0.3333333333333333,3.1666666666666665,9.5
2018,October,Ratnapura,Cabbage,3.8333333333333335,149.66666666666666,39.04347826086956
2018,October,Ratnapura,Carrot,0.5,13.0,26.0
2018,October,Ratnapura,Tomatoes,39.666666666666664,850.5,21.441176470588236
2018,October,Trincomalee,Beans,0.0,0.0,0.0
2018,October,Trincomalee,Beetroot,0.0,0.0,0.0
2018,October,Trincomalee,Cabbage,1.1666666666666667,18.333333333333332,15.714285714285712
2018,October,Trincomalee,Carrot,0.0,0.0,0.0
2018,October,Trincomalee,Tomatoes,9.333333333333334,71.83333333333333,7.69642857142857
2018,October,Vavuniya,Beans,11.166666666666666,57.0,5.104477611940299
2018,October,Vavuniya,Beetroot,3.1666666666666665,36.0,11.368421052631579
2018,October,Vavuniya,Cabbage,6.5,85.83333333333333,13.205128205128204
2018,October,Vavuniya,Carrot,1.3333333333333333,11.833333333333334,8.875000000000002
2018,October,Vavuniya,Tomatoes,18.5,217.5,11.756756756756756
2018,November,Ampara,Beans,0.6666666666666666,2.8333333333333335,4.250000000000001
2018,November,Ampara,Beetroot,0.3333333333333333,2.5,7.5
2018,November,Ampara,Cabbage,0.0,0.0,0.0
2018,November,Ampara,Carrot,0.0,0.0,0.0
2018,November,Ampara,Tomatoes,11.0,164.33333333333334,14.93939393939394
2018,November,Anuradhapura,Beans,21.833333333333332,122.5,5.6106870229007635
2018,November,Anuradhapura,Beetroot,2.8333333333333335,29.333333333333332,10.352941176470587
2018,November,Anuradhapura,Cabbage,6.833333333333333,37.666666666666664,5.512195121951219
2018,November,Anuradhapura,Carrot,0.0,0.0,0.0
2018,November,Anuradhapura,Tomatoes,66.66666666666667,551.8333333333334,8.2775
2018,November,Badulla,Beans,579.3333333333334,5716.0,9.866513233601841
2018,November,Badulla,Beetroot,40.666666666666664,1005.0,24.713114754098363
2018,November,Badulla,Cabbage,214.66666666666666,4488.833333333333,20.910714285714285
2018,November,Badulla,Carrot,189.0,2734.1666666666665,14.466490299823633
2018,November,Badulla,Tomatoes,276.3333333333333,3215.5,11.63630880579011
2018,November,Batticaloa,Beans,0.0,0.0,0.0
2018,November,Batticaloa,Beetroot,0.0,0.0,0.0
2018,November,Batticaloa,Cabbage,0.0,0.0,0.0
2018,November,Batticaloa,Carrot,0.0,0.0,0.0
2018,November,Batticaloa,Tomatoes,9.0,63.5,7.055555555555555
2018,November,Colombo,Beans,0.0,0.0,0.0
2018,November,Colombo,Beetroot,0.0,0.0,0.0
2018,November,Colombo,Cabbage,0.3333333333333333,0.5,1.5
2018,November,Colombo,Carrot,0.0,0.0,0.0
2018,November,Colombo,Tomatoes,0.8333333333333334,4.166666666666667,5.0
2018,November,Galle,Beans,0.0,0.0,0.0
2018,November,Galle,Beetroot,0.0,0.0,0.0
2018,November,Galle,Cabbage,0.0,0.0,0.0
2018,November,Galle,Carrot,0.0,0.0,0.0
2018,November,Galle,Tomatoes,2.8333333333333335,17.166666666666668,6.0588235294117645
2018,November,Gampaha,Beans,0.5,1.6666666666666667,3.3333333333333335
2018,November,Gampaha,Beetroot,0.0,0.0,0.0
2018,November,Gampaha,Cabbage,0.3333333333333333,2.5,7.5
2018,November,Gampaha,Carrot,0.0,0.0,0.0
2018,November,Gampaha,Tomatoes,7.666666666666667,51.833333333333336,6.760869565217392
2018,November,Hanbantota,Beans,0.0,0.0,0.0
2018,November,Hanbantota,Beetroot,0.0,0.0,0.0
2018,November,Hanbantota,Cabbage,0.0,0.0,0.0
2018,November,Hanbantota,Carrot,0.0,0.0,0.0
2018,November,Hanbantota,Tomatoes,81.33333333333333,981.3333333333334,12.065573770491804
2018,November,Jaffna,Beans,5.666666666666667,36.5,6.441176470588235
2018,November,Jaffna,Beetroot,27.833333333333332,455.1666666666667,16.353293413173652
2018,November,Jaffna,Cabbage,15.166666666666666,391.6666666666667,25.824175824175825
2018,November,Jaffna,Carrot,17.666666666666668,268.3333333333333,15.188679245283017
2018,November,Jaffna,Tomatoes,22.5,300.0,13.333333333333334
2018,November,Kaluthara,Beans,0.16666666666666666,0.16666666666666666,1.0
2018,November,Kaluthara,Beetroot,0.0,0.0,0.0
2018,November,Kaluthara,Cabbage,0.0,0.0,0.0
2018,November,Kaluthara,Carrot,0.0,0.0,0.0
2018,November,Kaluthara,Tomatoes,3.6666666666666665,26.0,7.090909090909091
2018,November,Kandy,Beans,179.33333333333334,1358.6666666666667,7.5762081784386615
2018,November,Kandy,Beetroot,5.166666666666667,68.0,13.161290322580644
2018,November,Kandy,Cabbage,120.0,2332.5,19.4375
2018,November,Kandy,Carrot,13.5,173.0,12.814814814814815
2018,November,Kandy,Tomatoes,112.16666666666667,1514.1666666666667,13.49925705794948
2018,November,Kegalle,Beans,3.6666666666666665,23.666666666666668,6.454545454545455
2018,November,Kegalle,Beetroot,0.0,0.0,0.0
2018,November,Kegalle,Cabbage,0.0,0.0,0.0
2018,November,Kegalle,Carrot,0.0,0.0,0.0
2018,November,Kegalle,Tomatoes,4.166666666666667,40.0,9.6
2018,November,Kilinochchi,Beans,1.1666666666666667,5.833333333333333,4.999999999999999
2018,November,Kilinochchi,Beetroot,1.6666666666666667,20.166666666666668,12.1
2018,November,Kilinochchi,Cabbage,2.1666666666666665,21.5,9.923076923076923
2018,November,Kilinochchi,Carrot,0.0,0.0,0.0
2018,November,Kilinochchi,Tomatoes,18.5,279.5,15.108108108108109
2018,November,Kurunegala,Beans,6.833333333333333,19.666666666666668,2.878048780487805
2018,November,Kurunegala,Beetroot,21.833333333333332,252.5,11.564885496183207
2018,November,Kurunegala,Cabbage,1.1666666666666667,16.166666666666668,13.857142857142858
2018,November,Kurunegala,Carrot,0.0,0.0,0.0
2018,November,Kurunegala,Tomatoes,43.666666666666664,281.1666666666667,6.4389312977099245
2018,November,Mannar,Beans,2.0,17.166666666666668,8.583333333333334
2018,November,Mannar,Beetroot,1.0,17.666666666666668,17.666666666666668
2018,November,Mannar,Cabbage,0.6666666666666666,6.333333333333333,9.5
2018,November,Mannar,Carrot,0.3333333333333333,2.3333333333333335,7.000000000000001
2018,November,Mannar,Tomatoes,14.166666666666666,226.66666666666666,16.0
2018,November,Matale,Beans,47.5,643.1666666666666,13.540350877192981
2018,November,Matale,Beetroot,12.333333333333334,286.5,23.22972972972973
2018,November,Matale,Cabbage,32.166666666666664,445.0,13.834196891191711
2018,November,Matale,Carrot,0.3333333333333333,3.0,9.0
2018,November,Matale,Tomatoes,70.5,1153.1666666666667,16.35697399527187
2018,November,Matara,Beans,1.0,7.333333333333333,7.333333333333333
2018,November,Matara,Beetroot,0.0,0.0,0.0
2018,November,Matara,Cabbage,0.0,0.0,0.0
2018,November,Matara,Carrot,0.0,0.0,0.0
2018,November,Matara,Tomatoes,6.833333333333333,62.5,9.146341463414634
2018,November,Monaragala,Beans,5.0,59.333333333333336,11.866666666666667
2018,November,Monaragala,Beetroot,0.3333333333333333,4.0,12.0
2018,November,Monaragala,Cabbage,0.5,7.833333333333333,15.666666666666666
2018,November,Monaragala,Carrot,0.5,4.5,9.0
2018,November,Monaragala,Tomatoes,50.0,482.5,9.65
2018,November,Mullativu,Beans,1.1666666666666667,10.333333333333334,8.857142857142858
2018,November,Mullativu,Beetroot,3.0,38.333333333333336,12.777777777777779
2018,November,Mullativu,Cabbage,3.3333333333333335,50.5,15.149999999999999
2018,November,Mullativu,Carrot,2.5,14.666666666666666,5.866666666666666
2018,November,Mullativu,Tomatoes,21.166666666666668,336.0,15.874015748031495
2018,November,Nuwara Eliya,Beans,268.5,4800.333333333333,17.878336436995653
2018,November,Nuwara Eliya,Beetroot,146.66666666666666,3608.8333333333335,24.60568181818182
2018,November,Nuwara Eliya,Cabbage,250.0,9016.166666666666,36.06466666666667
2018,November,Nuwara Eliya,Carrot,295.3333333333333,8616.166666666666,29.174379232505643
2018,November,Nuwara Eliya,Tomatoes,194.33333333333334,5691.0,29.284734133790735
2018,November,Polonnaruwa,Beans,2.8333333333333335,13.166666666666666,4.647058823529411
2018,November,Polonnaruwa,Beetroot,0.0,0.0,0.0
2018,November,Polonnaruwa,Cabbage,0.0,0.0,0.0
2018,November,Polonnaruwa,Carrot,0.16666666666666666,0.8333333333333334,5.000000000000001
2018,November,Polonnaruwa,Tomatoes,12.666666666666666,131.5,10.381578947368421
2018,November,Puttalam,Beans,0.16666666666666666,0.6666666666666666,4.0
2018,November,Puttalam,Beetroot,104.0,2648.5,25.466346153846153
2018,November,Puttalam,Cabbage,40.0,1438.1666666666667,35.954166666666666
2018,November,Puttalam,Carrot,0.0,0.0,0.0
2018,November,Puttalam,Tomatoes,10.666666666666666,134.5,12.609375
2018,November,Ratnapura,Beans,77.5,1039.0,13.406451612903226
2018,November,Ratnapura,Beetroot,0.3333333333333333,3.1666666666666665,9.5
2018,November,Ratnapura,Cabbage,3.8333333333333335,149.66666666666666,39.04347826086956
2018,November,Ratnapura,Carrot,0.5,13.0,26.0
2018,November,Ratnapura,Tomatoes,39.666666666666664,850.5,21.441176470588236
2018,November,Trincomalee,Beans,0.0,0.0,0.0
2018,November,Trincomalee,Beetroot,0.0,0.0,0.0
2018,November,Trincomalee,Cabbage,1.1666666666666667,18.333333333333332,15.714285714285712
2018,November,Trincomalee,Carrot,0.0,0.0,0.0
2018,November,Trincomalee,Tomatoes,9.333333333333334,71.83333333333333,7.69642857142857
2018,November,Vavuniya,Beans,11.166666666666666,57.0,5.104477611940299
2018,November,Vavuniya,Beetroot,3.1666666666666665,36.0,11.368421052631579
2018,November,Vavuniya,Cabbage,6.5,85.83333333333333,13.205128205128204
2018,November,Vavuniya,Carrot,1.3333333333333333,11.833333333333334,8.875000000000002
2018,November,Vavuniya,Tomatoes,18.5,217.5,11.756756756756756
2018,December,Ampara,Beans,0.6666666666666666,2.8333333333333335,4.250000000000001
2018,December,Ampara,Beetroot,0.3333333333333333,2.5,7.5
2018,December,Ampara,Cabbage,0.0,0.0,0.0
2018,December,Ampara,Carrot,0.0,0.0,0.0
2018,December,Ampara,Tomatoes,11.0,164.33333333333334,14.93939393939394
2018,December,Anuradhapura,Beans,21.833333333333332,122.5,5.6106870229007635
2018,December,Anuradhapura,Beetroot,2.8333333333333335,29.333333333333332,10.352941176470587
2018,December,Anuradhapura,Cabbage,6.833333333333333,37.666666666666664,5.512195121951219
2018,December,Anuradhapura,Carrot,0.0,0.0,0.0
2018,December,Anuradhapura,Tomatoes,66.66666666666667,551.8333333333334,8.2775
2018,December,Badulla,Beans,579.3333333333334,5716.0,9.866513233601841
2018,December,Badulla,Beetroot,40.666666666666664,1005.0,24.713114754098363
2018,December,Badulla,Cabbage,214.66666666666666,4488.833333333333,20.910714285714285
2018,December,Badulla,Carrot,189.0,2734.1666666666665,14.466490299823633
2018,December,Badulla,Tomatoes,276.3333333333333,3215.5,11.63630880579011
2018,December,Batticaloa,Beans,0.0,0.0,0.0
2018,December,Batticaloa,Beetroot,0.0,0.0,0.0
2018,December,Batticaloa,Cabbage,0.0,0.0,0.0
2018,December,Batticaloa,Carrot,0.0,0.0,0.0
2018,December,Batticaloa,Tomatoes,9.0,63.5,7.055555555555555
2018,December,Colombo,Beans,0.0,0.0,0.0
2018,December,Colombo,Beetroot,0.0,0.0,0.0
2018,December,Colombo,Cabbage,0.3333333333333333,0.5,1.5
2018,December,Colombo,Carrot,0.0,0.0,0.0
2018,December,Colombo,Tomatoes,0.8333333333333334,4.166666666666667,5.0
2018,December,Galle,Beans,0.0,0.0,0.0
2018,December,Galle,Beetroot,0.0,0.0,0.0
2018,December,Galle,Cabbage,0.0,0.0,0.0
2018,December,Galle,Carrot,0.0,0.0,0.0
2018,December,Galle,Tomatoes,2.8333333333333335,17.166666666666668,6.0588235294117645
2018,December,Gampaha,Beans,0.5,1.6666666666666667,3.3333333333333335
2018,December,Gampaha,Beetroot,0.0,0.0,0.0
2018,December,Gampaha,Cabbage,0.3333333333333333,2.5,7.5
2018,December,Gampaha,Carrot,0.0,0.0,0.0
2018,December,Gampaha,Tomatoes,7.666666666666667,51.833333333333336,6.760869565217392
2018,December,Hanbantota,Beans,0.0,0.0,0.0
2018,December,Hanbantota,Beetroot,0.0,0.0,0.0
2018,December,Hanbantota,Cabbage,0.0,0.0,0.0
2018,December,Hanbantota,Carrot,0.0,0.0,0.0
2018,December,Hanbantota,Tomatoes,81.33333333333333,981.3333333333334,12.065573770491804
2018,December,Jaffna,Beans,5.666666666666667,36.5,6.441176470588235
2018,December,Jaffna,Beetroot,27.833333333333332,455.1666666666667,16.353293413173652
2018,December,Jaffna,Cabbage,15.166666666666666,391.6666666666667,25.824175824175825
2018,December,Jaffna,Carrot,17.666666666666668,268.3333333333333,15.188679245283017
2018,December,Jaffna,Tomatoes,22.5,300.0,13.333333333333334
2018,December,Kaluthara,Beans,0.16666666666666666,0.16666666666666666,1.0
2018,December,Kaluthara,Beetroot,0.0,0.0,0.0
2018,December,Kaluthara,Cabbage,0.0,0.0,0.0
2018,December,Kaluthara,Carrot,0.0,0.0,0.0
2018,December,Kaluthara,Tomatoes,3.6666666666666665,26.0,7.090909090909091
2018,December,Kandy,Beans,179.33333333333334,1358.6666666666667,7.5762081784386615
2018,December,Kandy,Beetroot,5.166666666666667,68.0,13.161290322580644
2018,December,Kandy,Cabbage,120.0,2332.5,19.4375
2018,December,Kandy,Carrot,13.5,173.0,12.814814814814815
2018,December,Kandy,Tomatoes,112.16666666666667,1514.1666666666667,13.49925705794948
2018,December,Kegalle,Beans,3.6666666666666665,23.666666666666668,6.454545454545455
2018,December,Kegalle,Beetroot,0.0,0.0,0.0
2018,December,Kegalle,Cabbage,0.0,0.0,0.0
2018,December,Kegalle,Carrot,0.0,0.0,0.0
2018,December,Kegalle,Tomatoes,4.166666666666667,40.0,9.6
2018,December,Kilinochchi,Beans,1.1666666666666667,5.833333333333333,4.999999999999999
2018,December,Kilinochchi,Beetroot,1.6666666666666667,20.166666666666668,12.1
2018,December,Kilinochchi,Cabbage,2.1666666666666665,21.5,9.923076923076923
2018,December,Kilinochchi,Carrot,0.0,0.0,0.0
2018,December,Kilinochchi,Tomatoes,18.5,279.5,15.108108108108109
2018,December,Kurunegala,Beans,6.833333333333333,19.666666666666668,2.878048780487805
2018,December,Kurunegala,Beetroot,21.833333333333332,252.5,11.564885496183207
2018,December,Kurunegala,Cabbage,1.1666666666666667,16.166666666666668,13.857142857142858
2018,December,Kurunegala,Carrot,0.0,0.0,0.0
2018,December,Kurunegala,Tomatoes,43.666666666666664,281.1666666666667,6.4389312977099245
2018,December,Mannar,Beans,2.0,17.166666666666668,8.583333333333334
2018,December,Mannar,Beetroot,1.0,17.666666666666668,17.666666666666668
2018,December,Mannar,Cabbage,0.6666666666666666,6.333333333333333,9.5
2018,December,Mannar,Carrot,0.3333333333333333,2.3333333333333335,7.000000000000001
2018,December,Mannar,Tomatoes,14.166666666666666,226.66666666666666,16.0
2018,December,Matale,Beans,47.5,643.1666666666666,13.540350877192981
2018,December,Matale,Beetroot,12.333333333333334,286.5,23.22972972972973
2018,December,Matale,Cabbage,32.166666666666664,445.0,13.834196891191711
2018,December,Matale,Carrot,0.3333333333333333,3.0,9.0
2018,December,Matale,Tomatoes,70.5,1153.1666666666667,16.35697399527187
2018,December,Matara,Beans,1.0,7.333333333333333,7.333333333333333
2018,December,Matara,Beetroot,0.0,0.0,0.0
2018,December,Matara,Cabbage,0.0,0.0,0.0
2018,December,Matara,Carrot,0.0,0.0,0.0
2018,December,Matara,Tomatoes,6.833333333333333,62.5,9.146341463414634
2018,December,Monaragala,Beans,5.0,59.333333333333336,11.866666666666667
2018,December,Monaragala,Beetroot,0.3333333333333333,4.0,12.0
2018,December,Monaragala,Cabbage,0.5,7.833333333333333,15.666666666666666
2018,December,Monaragala,Carrot,0.5,4.5,9.0
2018,December,Monaragala,Tomatoes,50.0,482.5,9.65
2018,December,Mullativu,Beans,1.1666666666666667,10.333333333333334,8.857142857142858
2018,December,Mullativu,Beetroot,3.0,38.333333333333336,12.777777777777779
2018,December,Mullativu,Cabbage,3.3333333333333335,50.5,15.149999999999999
2018,December,Mullativu,Carrot,2.5,14.666666666666666,5.866666666666666
2018,December,Mullativu,Tomatoes,21.166666666666668,336.0,15.874015748031495
2018,December,Nuwara Eliya,Beans,268.5,4800.333333333333,17.878336436995653
2018,December,Nuwara Eliya,Beetroot,146.66666666666666,3608.8333333333335,24.60568181818182
2018,December,Nuwara Eliya,Cabbage,250.0,9016.166666666666,36.06466666666667
2018,December,Nuwara Eliya,Carrot,295.3333333333333,8616.166666666666,29.174379232505643
2018,December,Nuwara Eliya,Tomatoes,194.33333333333334,5691.0,29.284734133790735
2018,December,Polonnaruwa,Beans,2.8333333333333335,13.166666666666666,4.647058823529411
2018,December,Polonnaruwa,Beetroot,0.0,0.0,0.0
2018,December,Polonnaruwa,Cabbage,0.0,0.0,0.0
2018,December,Polonnaruwa,Carrot,0.16666666666666666,0.8333333333333334,5.000000000000001
2018,December,Polonnaruwa,Tomatoes,12.666666666666666,131.5,10.381578947368421
2018,December,Puttalam,Beans,0.16666666666666666,0.6666666666666666,4.0
2018,December,Puttalam,Beetroot,104.0,2648.5,25.466346153846153
2018,December,Puttalam,Cabbage,40.0,1438.1666666666667,35.954166666666666
2018,December,Puttalam,Carrot,0.0,0.0,0.0
2018,December,Puttalam,Tomatoes,10.666666666666666,134.5,12.609375
2018,December,Ratnapura,Beans,77.5,1039.0,13.406451612903226
2018,December,Ratnapura,Beetroot,0.3333333333333333,3.1666666666666665,9.5
2018,December,Ratnapura,Cabbage,3.8333333333333335,149.66666666666666,39.04347826086956
2018,December,Ratnapura,Carrot,0.5,13.0,26.0
2018,December,Ratnapura,Tomatoes,39.666666666666664,850.5,21.441176470588236
2018,December,Trincomalee,Beans,0.0,0.0,0.0
2018,December,Trincomalee,Beetroot,0.0,0.0,0.0
2018,December,Trincomalee,Cabbage,1.1666666666666667,18.333333333333332,15.714285714285712
2018,December,Trincomalee,Carrot,0.0,0.0,0.0
2018,December,Trincomalee,Tomatoes,9.333333333333334,71.83333333333333,7.69642857142857
2018,December,Vavuniya,Beans,11.166666666666666,57.0,5.104477611940299
2018,December,Vavuniya,Beetroot,3.1666666666666665,36.0,11.368421052631579
2018,December,Vavuniya,Cabbage,6.5,85.83333333333333,13.205128205128204
2018,December,Vavuniya,Carrot,1.3333333333333333,11.833333333333334,8.875000000000002
2018,December,Vavuniya,Tomatoes,18.5,217.5,11.756756756756756
2019,January,Ampara,Beans,1.6666666666666667,8.166666666666666,4.8999999999999995
2019,January,Ampara,Beetroot,0.0,0.0,0.0
2019,January,Ampara,Cabbage,0.0,0.0,0.0
2019,January,Ampara,Carrot,0.0,0.0,0.0
2019,January,Ampara,Tomatoes,14.166666666666666,213.5,15.070588235294117
2019,January,Anuradhapura,Beans,8.666666666666666,49.0,5.653846153846154
2019,January,Anuradhapura,Beetroot,4.333333333333333,51.5,11.884615384615385
2019,January,Anuradhapura,Cabbage,9.0,101.33333333333333,11.25925925925926
2019,January,Anuradhapura,Carrot,0.0,0.0,0.0
2019,January,Anuradhapura,Tomatoes,46.166666666666664,317.3333333333333,6.873646209386282
2019,January,Badulla,Beans,426.0,3786.5,8.88849765258216
2019,January,Badulla,Beetroot,28.833333333333332,308.1666666666667,10.6878612716763
2019,January,Badulla,Cabbage,209.83333333333334,4516.833333333333,21.52581413820492
2019,January,Badulla,Carrot,210.5,2951.0,14.019002375296912
2019,January,Badulla,Tomatoes,212.5,3000.5,14.12
2019,January,Batticaloa,Beans,0.0,0.0,0.0
2019,January,Batticaloa,Beetroot,0.0,0.0,0.0
2019,January,Batticaloa,Cabbage,0.0,0.0,0.0
2019,January,Batticaloa,Carrot,0.0,0.0,0.0
2019,January,Batticaloa,Tomatoes,8.666666666666666,59.5,6.865384615384616
2019,January,Colombo,Beans,0.0,0.0,0.0
2019,January,Colombo,Beetroot,0.0,0.0,0.0
2019,January,Colombo,Cabbage,0.0,0.3333333333333333,0.0
2019,January,Colombo,Carrot,0.0,0.0,0.0
2019,January,Colombo,Tomatoes,0.6666666666666666,3.5,5.25
2019,January,Galle,Beans,0.0,0.0,0.0
2019,January,Galle,Beetroot,0.0,0.0,0.0
2019,January,Galle,Cabbage,0.0,0.0,0.0
2019,January,Galle,Carrot,0.0,0.0,0.0
2019,January,Galle,Tomatoes,2.5,15.5,6.2
2019,January,Gampaha,Beans,0.16666666666666666,1.0,6.0
2019,January,Gampaha,Beetroot,0.0,0.0,0.0
2019,January,Gampaha,Cabbage,0.16666666666666666,1.3333333333333333,8.0
2019,January,Gampaha,Carrot,0.0,0.0,0.0
2019,January,Gampaha,Tomatoes,4.166666666666667,27.166666666666668,6.52
2019,January,Hanbantota,Beans,0.0,0.0,0.0
2019,January,Hanbantota,Beetroot,0.16666666666666666,0.8333333333333334,5.000000000000001
2019,January,Hanbantota,Cabbage,0.3333333333333333,5.0,15.0
2019,January,Hanbantota,Carrot,0.0,0.0,0.0
2019,January,Hanbantota,Tomatoes,72.66666666666667,929.5,12.791284403669724
2019,January,Jaffna,Beans,4.833333333333333,34.166666666666664,7.068965517241379
2019,January,Jaffna,Beetroot,33.5,343.8333333333333,10.2636815920398
2019,January,Jaffna,Cabbage,13.0,172.5,13.26923076923077
2019,January,Jaffna,Carrot,22.0,232.33333333333334,10.56060606060606
2019,January,Jaffna,Tomatoes,38.666666666666664,251.83333333333334,6.512931034482759
2019,January,Kaluthara,Beans,0.0,0.0,0.0
2019,January,Kaluthara,Beetroot,0.0,0.0,0.0
2019,January,Kaluthara,Cabbage,0.0,0.0,0.0
2019,January,Kaluthara,Carrot,0.0,0.0,0.0
2019,January,Kaluthara,Tomatoes,3.0,23.666666666666668,7.888888888888889
2019,January,Kandy,Beans,156.66666666666666,1001.1666666666666,6.390425531914894
2019,January,Kandy,Beetroot,3.5,35.333333333333336,10.095238095238097
2019,January,Kandy,Cabbage,65.33333333333333,1144.3333333333333,17.51530612244898
2019,January,Kandy,Carrot,14.333333333333334,148.66666666666666,10.372093023255813
2019,January,Kandy,Tomatoes,96.33333333333333,1056.1666666666667,10.963667820069205
2019,January,Kegalle,Beans,2.3333333333333335,14.333333333333334,6.142857142857142
2019,January,Kegalle,Beetroot,0.0,0.0,0.0
2019,January,Kegalle,Cabbage,0.16666666666666666,3.1666666666666665,19.0
